,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,INGLES,PERFIL,NOME,MATRICULA
263,0,0,0,0,5.7,5.9,5.5,5.1,3,2,4,0.0,DIFICULDADE,NONE,3413251
264,1,3,3,3,0.0,0.0,0.0,0.0,5,0,8,1.0,DIFICULDADE,NONE,3413251
265,0,0,0,0,6.5,5.9,6.6,5.3,8,4,2,0.0,EXATAS,NONE,3413251
266,0,0,0,0,6.6,6.2,4.7,5.833333333333333,4,0,2,1.0,EXATAS,NONE,3413251
267,1,1,1,1,0.0,0.0,0.0,0.0,3,0,3,1.0,DIFICULDADE,NONE,3413251
268,0,0,0,0,6.5,6.3,7.7,6.833333333333333,7,5,2,1.0,HUMANAS,NONE,3413251
269,0,0,0,0,5.7,6.4,5.0,5.4,5,5,3,0.0,EXATAS,NONE,3413251
270,1,1,3,1,0.0,0.0,0.0,0.0,12,5,4,1.0,DIFICULDADE,NONE,3413251
271,1,3,1,1,0.0,0.0,0.0,0.0,3,5,3,1.0,DIFICULDADE,NONE,3413251
272,0,0,0,0,6.8,5.5,5.1,6.2,7,2,6,1.0,EXATAS,NONE,3413251
273,0,0,0,0,6.1,6.6,5.7,6.133333333333333,3,4,3,0.0,EXATAS,NONE,3413251
274,0,0,0,0,5.6,6.1,5.9,4.5,4,3,3,1.0,DIFICULDADE,NONE,3413251
275,0,0,0,0,6.1,6.0,5.5,5.6,3,2,3,1.0,EXATAS,NONE,3413251
276,0,0,0,0,7.2,7.2,7.8,7.0,10,7,1,0.0,MUITO_BOM,NONE,3413251
277,0,0,0,0,6.6,6.7,5.1,6.1,3,2,6,1.0,EXATAS,NONE,3413251
278,0,0,0,0,6.7,6.7,6.7,5.7,5,4,6,1.0,HUMANAS,NONE,3413251
279,0,0,0,0,7.1,7.0,5.8,6.633333333333333,4,3,4,1.0,EXATAS,NONE,3413251
280,0,0,0,0,6.0,5.8,7.3,6.366666666666667,2,2,4,1.0,HUMANAS,NONE,3413251
281,0,0,0,0,6.3,6.2,5.0,5.4,4,5,2,1.0,EXATAS,NONE,3413251
282,0,0,0,0,7.0,5.9,5.1,4.7,4,4,2,1.0,EXATAS,NONE,3413251
283,0,0,0,0,7.1,5.9,5.6,6.2,2,5,2,1.0,EXATAS,NONE,3413251
284,1,1,3,1,0.0,0.0,0.0,0.0,7,5,5,0.0,DIFICULDADE,NONE,3413251
285,0,0,0,0,5.7,4.8,5.1,5.3,2,5,3,1.0,EXATAS,NONE,3413251
286,1,1,1,1,0.0,0.0,0.0,0.0,2,0,5,1.0,DIFICULDADE,NONE,3413251
287,3,1,1,1,0.0,0.0,0.0,0.0,15,5,4,1.0,DIFICULDADE,NONE,3413251
288,1,1,3,1,0.0,0.0,0.0,0.0,2,3,4,1.0,DIFICULDADE,NONE,3413251
289,0,0,0,0,6.2,5.8,5.2,5.2,2,0,5,1.0,EXATAS,NONE,3413251
290,3,1,1,1,0.0,0.0,0.0,0.0,5,0,4,1.0,DIFICULDADE,NONE,3413251
291,0,0,0,0,6.6,6.0,4.9,5.833333333333333,15,2,3,0.0,EXATAS,NONE,3413251
292,0,0,1,1,5.9,4.3,0.0,0.0,11,7,3,1.0,DIFICULDADE,NONE,3413251
293,0,0,0,0,4.6,4.3,6.0,5.4,9,6,3,0.0,EXATAS,NONE,3413251
294,0,0,0,0,7.5,7.8,9.5,7.8,4,0,3,0.0,MUITO_BOM,NONE,3413251
295,0,0,0,0,6.7,6.8,5.7,6.3999999999999995,3,0,3,1.0,MUITO_BOM,NONE,3413251
296,1,1,1,1,0.0,0.0,0.0,0.0,3,3,6,1.0,DIFICULDADE,NONE,3413251
297,0,0,0,0,6.4,6.6,6.2,5.5,3,2,7,1.0,EXATAS,NONE,3413251
298,1,1,1,1,0.0,0.0,0.0,0.0,2,0,3,0.0,DIFICULDADE,NONE,3413251
299,0,0,0,0,5.5,6.1,4.9,5.1,5,4,3,1.0,EXATAS,NONE,3413251
300,0,0,0,0,6.4,5.9,6.9,5.8,2,4,3,1.0,HUMANAS,NONE,3413251
301,0,0,0,0,6.1,5.5,6.9,5.8,5,5,3,0.0,HUMANAS,NONE,3413251
302,0,0,0,0,6.8,6.2,7.3,6.7,11,6,2,1.0,HUMANAS,NONE,3413251
303,0,0,0,0,7.0,6.8,5.9,6.3,5,2,3,0.0,EXATAS,NONE,3413251
304,0,0,0,0,6.8,6.7,5.4,6.300000000000001,4,5,3,1.0,EXATAS,NONE,3413251
305,0,0,0,0,6.4,6.7,5.7,5.5,4,4,3,1.0,EXATAS,NONE,3413251
306,0,0,0,0,6.9,6.5,5.6,6.1,3,2,5,1.0,EXATAS,NONE,3413251
307,0,0,0,0,7.0,6.8,6.3,6.4,2,0,4,1.0,EXATAS,NONE,3413251
308,1,1,3,1,0.0,0.0,0.0,0.0,3,0,4,1.0,DIFICULDADE,NONE,3413251
309,0,0,0,0,4.6,5.1,5.4,4.6,2,2,6,1.0,EXATAS,NONE,3413251
310,3,3,1,1,0.0,0.0,0.0,0.0,9,4,6,1.0,DIFICULDADE,NONE,3413251
311,0,0,0,0,6.3,6.3,6.4,4.7,4,5,3,0.0,EXATAS,NONE,3413251
312,0,0,0,0,7.1,6.8,6.2,6.0,4,5,2,0.0,EXATAS,NONE,3413251
313,0,0,0,0,6.4,6.5,4.8,5.8,3,2,5,1.0,DIFICULDADE,NONE,3413251
314,0,0,0,0,6.1,6.8,5.4,6.099999999999999,2,2,3,1.0,EXATAS,NONE,3413251
315,0,0,1,1,6.2,6.7,0.0,4.3,4,2,6,1.0,DIFICULDADE,NONE,3413251
316,0,0,0,0,6.2,6.0,5.7,5.5,7,4,3,1.0,EXATAS,NONE,3413251
317,0,0,0,0,5.4,5.9,5.0,4.9,5,0,3,1.0,EXATAS,NONE,3413251
318,0,0,0,0,7.1,7.2,5.6,6.633333333333333,2,2,2,1.0,EXATAS,NONE,3413251
319,0,0,0,0,6.7,6.4,5.2,5.4,3,0,3,0.0,EXATAS,NONE,3413251
320,1,1,1,3,0.0,0.0,0.0,0.0,10,7,3,0.0,DIFICULDADE,NONE,3413251
321,0,0,0,0,6.3,7.0,7.0,6.766666666666667,9,4,2,1.0,MUITO_BOM,NONE,3413251
322,0,0,0,0,6.6,6.8,6.5,6.633333333333333,16,2,4,1.0,EXATAS,NONE,3413251
323,0,0,0,0,5.4,5.3,5.0,5.2,2,3,3,1.0,DIFICULDADE,NONE,3413251
324,0,0,0,0,7.2,7.0,6.6,6.933333333333334,2,5,3,1.0,HUMANAS,NONE,3413251
325,0,0,0,0,6.1,6.2,5.7,4.7,16,5,2,0.0,DIFICULDADE,NONE,3413251
326,0,0,0,0,5.8,6.1,5.4,5.2,5,3,6,1.0,EXATAS,NONE,3413251
327,1,3,3,3,0.0,0.0,0.0,0.0,6,2,3,1.0,DIFICULDADE,NONE,3413251
328,0,0,0,0,4.9,4.9,5.3,5.5,5,2,6,0.0,EXATAS,NONE,3413251
329,3,3,1,1,0.0,0.0,0.0,0.0,2,0,6,0.0,DIFICULDADE,NONE,3413251
330,0,0,0,0,6.2,5.8,6.5,5.9,4,3,5,1.0,DIFICULDADE,NONE,3413251
331,0,0,0,0,7.7,7.9,7.9,8.1,4,5,3,1.0,HUMANAS,NONE,3413251
332,0,0,0,0,7.0,7.5,7.7,7.0,4,4,2,1.0,HUMANAS,NONE,3413251
333,0,0,0,0,5.0,5.4,4.6,4.7,2,0,6,0.0,DIFICULDADE,NONE,3413251
334,0,0,0,0,6.1,7.1,5.5,6.233333333333333,5,5,3,1.0,EXATAS,NONE,3413251
335,0,0,0,0,6.6,7.3,5.9,5.3,5,3,5,0.0,EXATAS,NONE,3413251
336,0,0,0,0,8.0,8.7,9.9,8.866666666666667,14,6,2,0.0,EXCELENTE,NONE,3413251
337,0,0,0,0,5.3,5.3,6.4,4.6,7,4,3,0.0,EXATAS,NONE,3413251
338,0,0,0,0,7.3,6.8,6.2,6.766666666666667,5,5,1,1.0,EXATAS,NONE,3413251
339,0,0,0,0,6.1,6.8,6.3,6.3999999999999995,2,2,3,1.0,EXATAS,NONE,3413251
340,0,0,0,0,7.3,7.3,5.2,6.6000000000000005,5,4,6,1.0,EXATAS,NONE,3413251
341,0,0,0,0,6.7,6.8,5.3,6.2,4,4,5,0.0,EXATAS,NONE,3413251
342,0,0,0,0,5.9,5.7,5.2,5.8,2,3,3,1.0,EXATAS,NONE,3413251
343,0,0,0,0,6.5,6.4,5.8,6.233333333333333,2,5,3,1.0,EXATAS,NONE,3413251
344,1,1,1,1,0.0,0.0,0.0,0.0,3,2,6,1.0,DIFICULDADE,NONE,3413251
345,0,0,0,0,6.6,6.6,6.5,6.566666666666666,4,4,3,1.0,EXATAS,NONE,3413251
346,0,0,0,0,6.2,6.4,6.5,5.9,2,2,4,0.0,DIFICULDADE,NONE,3413251
347,0,0,0,0,6.6,7.0,7.0,6.6,6,5,2,1.0,MUITO_BOM,NONE,3413251
348,3,1,1,3,0.0,0.0,0.0,0.0,4,1,6,1.0,DIFICULDADE,NONE,3413251
349,0,0,0,0,6.8,6.5,5.7,5.4,2,0,4,1.0,EXATAS,NONE,3413251
350,0,0,0,0,5.9,6.5,5.6,4.2,4,4,3,0.0,EXATAS,NONE,3413251
351,0,0,0,0,5.7,5.3,5.5,6.6,5,2,6,0.0,EXATAS,NONE,3413251
352,0,0,0,0,7.4,7.0,7.0,7.1,17,6,2,0.0,HUMANAS,NONE,3413251
353,0,0,0,0,5.3,4.7,5.9,5.8,6,3,5,1.0,EXATAS,NONE,3413251
354,0,0,0,0,7.2,7.3,6.9,6.5,3,5,4,0.0,MUITO_BOM,NONE,3413251
355,0,0,0,0,5.9,6.0,5.3,6.3,2,3,3,1.0,EXATAS,NONE,3413251
356,0,0,0,0,6.8,5.7,5.2,6.5,1,3,8,1.0,EXATAS,NONE,3413251
357,0,0,0,0,6.7,5.9,5.4,5.4,3,3,5,1.0,EXATAS,NONE,3413251
358,0,0,0,0,7.0,7.2,5.3,6.4,4,2,6,1.0,EXATAS,NONE,3413251
359,0,0,0,0,7.2,7.1,7.4,6.6,12,2,3,0.0,MUITO_BOM,NONE,3413251
360,1,3,1,1,0.0,0.0,0.0,0.0,2,4,3,1.0,DIFICULDADE,NONE,3413251
361,0,0,0,0,6.3,6.9,6.1,5.7,3,5,4,1.0,DIFICULDADE,NONE,3413251
362,0,0,0,0,7.5,6.5,6.0,6.6,7,0,3,0.0,EXATAS,NONE,3413251
363,0,0,0,0,6.4,7.0,5.4,4.9,4,2,6,1.0,DIFICULDADE,NONE,3413251
364,0,0,0,0,7.8,8.0,6.9,7.6,14,5,1,0.0,MUITO_BOM,NONE,3413251
365,3,1,1,1,0.0,0.0,0.0,0.0,5,0,8,1.0,DIFICULDADE,NONE,3413251
366,0,0,0,0,6.8,7.0,4.8,5.8,3,5,6,1.0,DIFICULDADE,NONE,3413251
367,0,0,0,0,7.4,8.0,7.0,7.466666666666666,10,5,2,0.0,HUMANAS,NONE,3413251
368,0,0,3,1,6.1,4.5,0.0,0.0,4,3,2,1.0,DIFICULDADE,NONE,3413251
369,0,0,0,0,6.7,5.7,5.7,5.7,2,2,4,0.0,EXATAS,NONE,3413251
370,0,0,0,0,6.6,7.1,6.2,6.633333333333333,2,2,6,1.0,EXATAS,NONE,3413251
371,0,0,0,0,7.0,7.0,7.1,6.5,14,2,6,0.0,HUMANAS,NONE,3413251
372,0,0,0,0,6.6,5.5,6.4,6.8,2,3,6,0.0,EXATAS,NONE,3413251
373,0,0,0,0,5.4,4.7,5.7,5.0,3,2,7,1.0,DIFICULDADE,NONE,3413251
374,0,0,0,0,7.7,8.3,8.9,7.5,13,6,3,1.0,EXCELENTE,NONE,3413251
375,0,0,0,0,6.3,6.8,6.8,6.5,9,0,2,1.0,HUMANAS,NONE,3413251
376,0,0,0,0,6.6,6.8,7.5,6.1,4,5,1,1.0,MUITO_BOM,NONE,3413251
377,0,0,0,0,5.2,6.8,5.9,6.7,12,2,6,1.0,DIFICULDADE,NONE,3413251
378,0,0,0,0,5.2,4.8,6.6,5.1,5,5,2,1.0,DIFICULDADE,NONE,3413251
379,0,0,0,0,7.2,7.2,5.8,6.733333333333333,2,0,4,1.0,EXATAS,NONE,3413251
380,0,0,0,0,4.8,5.1,5.1,4.9,2,1,7,1.0,EXATAS,NONE,3413251
381,0,0,0,0,6.6,6.9,7.2,6.9,10,6,2,0.0,MUITO_BOM,NONE,3413251
382,1,1,1,3,0.0,0.0,0.0,0.0,2,4,5,1.0,DIFICULDADE,NONE,3413251
383,1,1,1,1,0.0,0.0,0.0,0.0,7,2,7,1.0,DIFICULDADE,NONE,3413251
384,0,0,0,0,6.3,6.7,5.9,4.9,0,0,4,1.0,EXATAS,NONE,3413251
385,0,0,0,0,6.7,5.9,4.8,5.4,3,6,3,0.0,DIFICULDADE,NONE,3413251
386,0,0,1,3,7.0,5.7,0.0,0.0,3,1,6,1.0,DIFICULDADE,NONE,3413251
387,0,0,0,0,5.2,4.6,4.9,4.5,2,5,3,1.0,DIFICULDADE,NONE,3413251
388,0,0,0,0,7.2,6.5,6.5,6.733333333333333,4,2,4,1.0,EXATAS,NONE,3413251
389,0,0,0,0,5.8,6.3,5.3,5.7,6,4,3,1.0,EXATAS,NONE,3413251
390,0,0,0,0,6.5,6.3,5.8,6.2,8,5,1,1.0,EXATAS,NONE,3413251
391,0,0,0,0,6.0,6.4,5.0,5.8,3,4,3,0.0,DIFICULDADE,NONE,3413251
392,1,3,1,1,0.0,0.0,0.0,0.0,5,2,3,1.0,DIFICULDADE,NONE,3413251
393,3,1,1,1,0.0,0.0,0.0,0.0,11,2,6,1.0,DIFICULDADE,NONE,3413251
394,0,0,0,0,6.4,5.5,6.4,5.9,4,5,1,0.0,EXATAS,NONE,3413251
395,0,0,0,0,6.2,5.5,5.9,6.4,2,0,4,1.0,EXATAS,NONE,3413251
396,0,0,0,0,5.5,4.4,5.6,5.0,0,2,6,1.0,DIFICULDADE,NONE,3413251
397,1,1,1,3,0.0,0.0,0.0,0.0,9,0,3,1.0,DIFICULDADE,NONE,3413251
398,0,0,0,0,6.8,7.7,7.4,6.9,4,2,2,1.0,HUMANAS,NONE,3413251
399,3,1,1,1,0.0,0.0,0.0,0.0,2,5,5,1.0,DIFICULDADE,NONE,3413251
400,0,0,0,0,7.5,7.5,7.9,5.8,20,7,1,0.0,EXCELENTE,NONE,3413251
401,3,3,1,1,0.0,0.0,0.0,0.0,3,5,6,1.0,DIFICULDADE,NONE,3413251
402,0,0,0,0,5.5,5.6,4.9,5.1,1,2,4,1.0,DIFICULDADE,NONE,3413251
403,0,0,0,0,6.9,7.3,7.3,6.2,3,2,4,1.0,HUMANAS,NONE,3413251
404,0,0,0,0,6.3,6.0,6.1,6.133333333333333,3,0,3,0.0,DIFICULDADE,NONE,3413251
405,0,0,0,0,5.3,5.2,5.9,4.4,2,3,4,1.0,DIFICULDADE,NONE,3413251
406,0,0,0,0,7.5,7.1,6.9,7.3,5,2,4,1.0,HUMANAS,NONE,3413251
407,0,0,0,0,6.4,6.2,4.9,4.8,3,0,5,1.0,EXATAS,NONE,3413251
408,0,0,0,0,7.2,8.1,9.6,7.5,15,5,2,0.0,EXCELENTE,NONE,3413251
409,0,0,0,0,6.2,5.3,5.9,4.5,3,2,2,1.0,EXATAS,NONE,3413251
410,0,0,0,0,6.8,6.6,6.2,5.3,3,2,4,1.0,EXATAS,NONE,3413251
411,0,0,0,0,6.9,6.5,6.5,6.3,4,4,3,1.0,MUITO_BOM,NONE,3413251
412,3,3,1,1,0.0,0.0,0.0,0.0,2,5,3,0.0,DIFICULDADE,NONE,3413251
413,0,0,0,0,6.1,6.7,6.1,5.7,2,3,3,0.0,EXATAS,NONE,3413251
414,0,0,0,0,6.9,6.4,7.1,6.5,10,4,2,0.0,HUMANAS,NONE,3413251
415,1,1,1,1,0.0,0.0,0.0,0.0,3,2,6,1.0,DIFICULDADE,NONE,3413251
416,0,0,3,1,6.0,5.2,0.0,0.0,2,1,6,1.0,DIFICULDADE,NONE,3413251
417,0,0,0,0,5.4,4.8,5.4,4.7,5,1,6,1.0,DIFICULDADE,NONE,3413251
418,0,0,0,0,6.3,6.2,6.3,6.266666666666667,2,0,4,1.0,EXATAS,NONE,3413251
419,0,0,0,0,6.2,5.5,7.7,4.7,5,5,3,0.0,HUMANAS,NONE,3413251
420,0,0,0,0,6.5,6.9,5.2,4.6,5,0,3,1.0,EXATAS,NONE,3413251
421,0,0,0,0,7.0,6.8,8.3,7.366666666666667,6,2,3,1.0,HUMANAS,NONE,3413251
422,0,0,0,0,4.8,4.6,6.9,5.6,3,3,4,1.0,HUMANAS,NONE,3413251
423,0,0,0,0,6.5,5.5,5.4,5.8,9,2,6,0.0,EXATAS,NONE,3413251
424,0,0,0,0,6.5,6.8,7.8,5.1,5,5,2,0.0,DIFICULDADE,NONE,3413251
425,1,1,1,1,0.0,0.0,0.0,0.0,3,2,4,1.0,DIFICULDADE,NONE,3413251
426,1,3,1,1,0.0,0.0,0.0,0.0,3,2,6,1.0,DIFICULDADE,NONE,3413251
427,0,0,0,0,5.2,4.1,5.5,4.6,3,0,3,1.0,DIFICULDADE,NONE,3413251
428,1,1,3,3,0.0,0.0,0.0,0.0,7,2,6,1.0,DIFICULDADE,NONE,3413251
429,0,0,0,0,6.0,6.7,5.9,5.2,12,5,6,1.0,EXATAS,NONE,3413251
430,1,1,1,1,0.0,0.0,0.0,0.0,3,3,5,1.0,DIFICULDADE,NONE,3413251
431,0,0,0,0,6.6,5.7,5.2,5.6,1,2,5,1.0,EXATAS,NONE,3413251
432,0,0,0,0,6.7,7.1,5.7,5.2,2,4,2,0.0,EXATAS,NONE,3413251
433,0,0,0,0,5.5,6.4,7.0,6.3,1,2,7,1.0,DIFICULDADE,NONE,3413251
434,0,0,0,0,5.4,6.1,5.2,5.1,1,3,6,1.0,DIFICULDADE,NONE,3413251
435,0,0,0,0,6.5,6.9,5.3,6.233333333333333,2,1,6,0.0,EXATAS,NONE,3413251
436,0,0,0,0,7.1,7.1,6.9,5.7,4,3,5,1.0,HUMANAS,NONE,3413251
437,0,0,0,0,4.9,4.9,5.3,4.5,2,3,3,0.0,DIFICULDADE,NONE,3413251
438,3,1,1,1,0.0,0.0,0.0,0.0,3,5,3,1.0,DIFICULDADE,NONE,3413251
439,0,0,0,0,6.8,6.7,6.8,5.7,3,4,4,1.0,DIFICULDADE,NONE,3413251
440,1,1,1,1,0.0,0.0,0.0,0.0,3,0,6,1.0,DIFICULDADE,NONE,3413251
441,0,0,0,0,7.4,7.7,8.9,8.0,8,5,3,1.0,EXCELENTE,NONE,3413251
442,0,0,0,0,6.9,7.2,7.1,7.066666666666667,3,3,5,1.0,HUMANAS,NONE,3413251
443,0,0,0,0,5.7,5.9,4.6,5.8,1,5,3,1.0,EXATAS,NONE,3413251
444,0,0,0,0,5.2,5.7,6.2,5.7,3,4,4,1.0,DIFICULDADE,NONE,3413251
445,1,3,1,3,0.0,0.0,0.0,0.0,2,1,6,0.0,DIFICULDADE,NONE,3413251
446,0,0,0,0,6.3,5.5,5.7,4.9,3,4,4,0.0,EXATAS,NONE,3413251
447,0,0,0,0,6.7,5.1,7.7,5.0,9,5,2,1.0,HUMANAS,NONE,3413251
448,0,0,1,1,5.4,4.9,0.0,0.0,3,0,8,1.0,DIFICULDADE,NONE,3413251
449,0,0,0,0,6.7,7.2,6.2,6.0,10,3,3,0.0,EXATAS,NONE,3413251
450,0,0,0,0,5.7,6.0,5.3,4.5,5,1,3,0.0,DIFICULDADE,NONE,3413251
451,0,0,0,0,5.9,5.2,6.0,5.1,7,3,3,1.0,EXATAS,NONE,3413251
452,0,0,0,0,7.5,7.5,8.8,6.9,11,7,2,1.0,EXCELENTE,NONE,3413251
453,1,1,3,3,0.0,0.0,0.0,0.0,4,3,3,1.0,DIFICULDADE,NONE,3413251
454,0,0,0,0,5.5,5.3,5.6,5.466666666666666,3,4,3,1.0,DIFICULDADE,NONE,3413251
455,0,0,0,0,6.2,5.3,6.0,5.833333333333333,3,6,3,1.0,DIFICULDADE,NONE,3413251
456,0,0,0,0,6.2,6.6,6.4,5.2,2,0,3,1.0,EXATAS,NONE,3413251
457,0,0,0,0,6.4,5.8,5.3,5.833333333333333,3,2,6,0.0,DIFICULDADE,NONE,3413251
458,3,3,1,1,0.0,0.0,0.0,0.0,4,4,3,1.0,DIFICULDADE,NONE,3413251
459,0,0,0,0,7.1,7.2,5.0,6.433333333333333,5,4,1,0.0,EXATAS,NONE,3413251
460,0,0,0,0,5.3,5.8,5.9,5.666666666666667,3,2,5,1.0,DIFICULDADE,NONE,3413251
461,0,0,0,0,6.4,6.8,5.0,5.6,9,3,1,0.0,EXATAS,NONE,3413251
462,0,0,0,0,5.5,6.0,5.6,4.4,2,5,4,1.0,DIFICULDADE,NONE,3413251
463,0,0,0,0,6.6,7.1,7.6,6.6,11,5,3,1.0,HUMANAS,NONE,3413251
464,0,0,0,0,6.8,7.0,4.6,6.6,3,4,4,0.0,EXATAS,NONE,3413251
465,0,0,0,0,5.9,6.4,5.6,5.966666666666666,9,5,3,1.0,EXATAS,NONE,3413251
466,1,3,1,1,0.0,0.0,0.0,0.0,3,5,2,1.0,DIFICULDADE,NONE,3413251
467,0,0,0,0,5.8,5.9,5.4,5.8,4,1,6,1.0,EXATAS,NONE,3413251
468,0,0,0,0,6.5,6.5,5.0,5.6,5,5,3,0.0,EXATAS,NONE,3413251
469,0,0,0,0,5.4,5.0,5.8,5.1,3,2,5,1.0,EXATAS,NONE,3413251
470,0,0,0,0,7.8,8.5,9.1,8.466666666666667,10,7,2,0.0,HUMANAS,NONE,3413251
471,0,0,0,0,6.5,4.7,5.5,5.5,4,5,3,1.0,EXATAS,NONE,3413251
472,0,0,0,0,5.9,6.3,7.4,5.1,12,2,2,1.0,HUMANAS,NONE,3413251
473,0,0,0,0,7.1,6.5,7.6,7.066666666666666,5,5,3,0.0,MUITO_BOM,NONE,3413251
474,0,0,0,0,6.6,6.8,5.3,4.5,3,2,5,1.0,EXATAS,NONE,3413251
475,3,1,3,1,0.0,0.0,0.0,0.0,4,3,5,1.0,DIFICULDADE,NONE,3413251
476,0,0,1,1,6.2,6.9,0.0,0.0,14,2,2,1.0,DIFICULDADE,NONE,3413251
477,0,0,0,0,7.0,7.2,7.3,7.166666666666667,10,4,3,1.0,HUMANAS,NONE,3413251
478,0,0,0,0,5.0,5.3,5.8,4.3,5,1,7,1.0,DIFICULDADE,NONE,3413251
479,0,0,0,0,6.7,7.4,8.7,7.1,5,4,3,1.0,EXCELENTE,NONE,3413251
480,0,0,0,0,7.1,6.8,6.3,6.733333333333333,4,5,4,1.0,EXATAS,NONE,3413251
481,0,0,0,0,6.5,5.0,6.3,4.4,3,1,4,1.0,EXATAS,NONE,3413251
482,0,0,0,0,5.3,5.1,5.2,4.2,3,5,3,1.0,DIFICULDADE,NONE,3413251
483,0,0,0,0,5.7,6.4,5.9,4.9,3,1,5,0.0,EXATAS,NONE,3413251
484,0,0,0,0,6.0,5.6,5.7,5.8,4,5,3,0.0,EXATAS,NONE,3413251
485,0,0,0,0,6.9,6.9,5.1,5.2,3,2,4,1.0,EXATAS,NONE,3413251
486,0,0,0,0,6.7,6.6,6.0,5.4,2,3,3,1.0,MUITO_BOM,NONE,3413251
487,0,0,0,0,7.3,7.7,8.9,7.9,10,5,1,0.0,MUITO_BOM,NONE,3413251
488,0,0,0,0,6.1,5.7,5.7,5.1,12,5,2,0.0,EXATAS,NONE,3413251
489,1,3,1,1,0.0,0.0,0.0,0.0,2,3,4,0.0,DIFICULDADE,NONE,3413251
490,0,0,0,0,5.9,6.1,5.3,5.5,4,2,3,0.0,EXATAS,NONE,3413251
491,1,1,1,1,0.0,0.0,0.0,0.0,3,2,4,1.0,DIFICULDADE,NONE,3413251
492,0,0,0,0,6.7,7.2,5.9,5.9,4,3,3,1.0,EXATAS,NONE,3413251
493,0,0,0,0,7.0,8.0,7.7,6.7,14,5,3,0.0,MUITO_BOM,NONE,3413251
494,0,0,0,0,6.0,5.6,5.1,5.566666666666666,3,2,6,1.0,DIFICULDADE,NONE,3413251
495,0,0,0,0,5.5,5.8,6.8,6.033333333333334,3,2,6,1.0,DIFICULDADE,NONE,3413251
496,0,0,0,0,7.1,6.8,6.8,6.4,5,2,5,0.0,HUMANAS,NONE,3413251
497,0,0,1,1,5.7,5.1,0.0,0.0,1,2,3,1.0,DIFICULDADE,NONE,3413251
498,0,0,0,0,6.7,6.6,7.7,5.2,4,4,3,1.0,HUMANAS,NONE,3413251
499,1,1,1,1,0.0,0.0,0.0,0.0,1,1,4,1.0,DIFICULDADE,NONE,3413251
500,0,0,0,0,5.3,5.5,5.4,5.9,8,4,2,0.0,EXATAS,NONE,3413251
501,0,0,0,0,7.1,7.3,7.9,7.1,19,6,2,0.0,MUITO_BOM,NONE,3413251
502,1,3,1,1,0.0,0.0,0.0,0.0,3,0,3,1.0,DIFICULDADE,NONE,3413251
503,0,0,0,0,5.9,6.2,4.7,4.6,3,2,5,1.0,EXATAS,NONE,3413251
504,0,0,0,0,6.1,4.4,5.3,5.2,5,5,2,1.0,EXATAS,NONE,3413251
505,0,0,0,0,6.3,6.8,5.2,6.6,0,0,6,0.0,EXATAS,NONE,3413251
506,3,1,3,1,0.0,0.0,0.0,0.0,3,5,5,1.0,DIFICULDADE,NONE,3413251
507,0,0,0,0,6.1,4.8,5.4,5.433333333333333,5,4,4,0.0,EXATAS,NONE,3413251
508,0,0,0,0,5.6,4.9,5.8,5.5,0,2,7,1.0,EXATAS,NONE,3413251
509,0,0,0,0,4.7,4.4,5.2,4.5,3,1,7,1.0,DIFICULDADE,NONE,3413251
510,0,0,0,0,7.3,7.3,8.2,7.0,9,5,2,0.0,HUMANAS,NONE,3413251
511,0,0,0,0,7.4,7.4,8.9,6.6,4,3,4,1.0,MUITO_BOM,NONE,3413251
512,0,0,0,0,5.8,5.1,5.6,5.0,3,1,6,1.0,DIFICULDADE,NONE,3413251
513,1,1,1,1,0.0,0.0,0.0,0.0,3,1,7,1.0,DIFICULDADE,NONE,3413251
514,0,0,0,0,4.4,5.0,4.5,4.9,5,2,6,0.0,EXATAS,NONE,3413251
515,0,0,0,0,6.7,6.2,5.9,6.6,3,5,3,0.0,EXATAS,NONE,3413251
516,1,1,1,3,0.0,0.0,0.0,0.0,4,5,2,1.0,DIFICULDADE,NONE,3413251
517,0,0,0,0,4.6,4.7,4.7,5.1,5,1,8,1.0,DIFICULDADE,NONE,3413251
518,0,0,0,0,6.3,6.1,5.9,6.9,13,2,6,1.0,EXATAS,NONE,3413251
519,1,1,3,1,0.0,0.0,0.0,0.0,6,1,6,1.0,DIFICULDADE,NONE,3413251
520,0,0,0,0,6.8,6.3,4.9,4.7,4,5,1,1.0,EXATAS,NONE,3413251
521,0,0,0,0,6.5,6.5,7.5,6.4,2,5,8,1.0,HUMANAS,NONE,3413251
522,1,1,1,1,0.0,0.0,0.0,0.0,6,5,3,1.0,DIFICULDADE,NONE,3413251
523,0,0,0,0,6.4,5.9,7.3,6.1,11,5,2,1.0,HUMANAS,NONE,3413251
524,0,0,0,0,6.7,6.7,5.2,5.4,5,1,6,1.0,EXATAS,NONE,3413251
525,0,0,0,0,6.5,6.8,5.0,5.8,7,2,6,1.0,EXATAS,NONE,3413251
526,0,0,0,0,5.8,5.1,5.6,5.3,2,5,5,1.0,DIFICULDADE,NONE,3413251
527,0,0,0,0,7.0,5.9,8.4,6.4,4,2,4,1.0,MUITO_BOM,NONE,3413251
